dtime,value
1775159765.209898,0.09326171875
1775160110.488173,0.02880859375
1775160714.094454,0.0572509765625
1775160720.470798,0.104736328125
1775160726.693883,0.016357421875
1775160733.318944,0.06787109375
1775160739.7320619,0.116943359375
1775160745.756972,0.124755859375
1775160751.9318368,0.100830078125
1775160758.084945,0.1246337890625
1775160764.165417,0.16259765625
1775160783.582871,0.1494140625
1775160789.898722,0.14794921875
1775160796.205608,0.168212890625
1775160802.625709,0.166259765625
1775160808.9419441,0.14453125
1775160814.9873862,0.155029296875
1775160820.75019,0.1776123046875
1775160826.98629,0.19873046875
1775160833.474932,0.1656494140625
1775160839.777004,0.145263671875
1775160862.370943,0.177978515625
1775160868.7700539,0.1832275390625
1775160874.9542851,0.170654296875
1775160881.2459,0.13232421875
1775160887.424203,0.1654052734375
1775160893.487176,0.1837158203125
1775160899.69813,0.1488037109375
1775160905.503345,0.1932373046875
1775160911.780752,0.1688232421875
1775160917.9557009,0.1763916015625
1775160945.436377,0.212158203125
1775160952.0604658,0.191650390625
1775160958.4159648,0.2183837890625
1775160964.939997,0.2039794921875
1775160971.178995,0.2076416015625
1775160977.124334,0.1927490234375
1775160983.0640829,0.192626953125
1775160989.123681,0.20849609375
1775160994.968677,0.1839599609375
1775161001.216984,0.200927734375
1775161031.622197,0.2193603515625
1775161037.887317,0.1981201171875
1775161043.802024,0.188720703125
1775161049.62449,0.1744384765625
1775161056.364386,0.1666259765625
1775161062.747506,0.1947021484375
1775161068.830993,0.17919921875
1775161075.068585,0.2027587890625
1775161080.9891782,0.2056884765625
1775161087.1374059,0.2130126953125
1775161866.364567,0.0191650390625
1775161873.035908,0.0595703125
1775161879.476744,0.0255126953125
1775161885.670968,0.078125
1775161892.158468,0.0567626953125
1775161898.088314,0.179443359375
1775161904.212726,0.1025390625
1775161910.64225,0.137451171875
1775161916.9673972,0.1356201171875
1775161933.118259,0.191162109375
1775161939.3090281,0.1185302734375
1775161945.778461,0.1844482421875
1775161952.379681,0.2052001953125
1775161958.630733,0.1572265625
1775161964.928565,0.1593017578125
1775161970.8713422,0.1968994140625
1775161977.179786,0.1968994140625
1775161983.4033332,0.191162109375
1775161989.7302341,0.191650390625
1775162004.5392692,0.157958984375
1775162011.0725288,0.1710205078125
1775162017.320446,0.1829833984375
1775162023.348604,0.1873779296875
1775162029.346956,0.173095703125
1775162035.520576,0.156494140625
1775162041.5753028,0.191650390625
1775162047.343225,0.1796875
1775162053.5248692,0.181884765625
1775162059.938744,0.1988525390625
1775162076.361928,0.1439208984375
1775162082.397689,0.223388671875
1775162088.134613,0.200927734375
1775162094.270006,0.1905517578125
1775162100.9781928,0.1910400390625
1775162257.407711,0.026123046875
1775162263.825454,0.066650390625
1775162270.204573,0.1175537109375
1775162276.653772,0.032470703125
1775162283.147116,0.060302734375
1775162289.1982322,0.0728759765625
1775162295.5829918,0.19140625
1775162301.8792589,0.164794921875
1775162308.524698,0.1568603515625
1775162323.80566,0.1492919921875
1775162329.814076,0.146728515625
1775162336.020142,0.182373046875
1775162342.42072,0.1710205078125
1775162348.488815,0.1707763671875
1775162355.029032,0.1258544921875
1775162360.734236,0.157958984375
1775162366.76705,0.1865234375
1775162372.8265631,0.184814453125
1775162378.874075,0.2061767578125
1775162393.985544,0.156494140625
1775162400.576664,0.1741943359375
1775162406.352161,0.195556640625
1775162412.721349,0.1700439453125
1775162542.091254,0.019287109375
1775162548.612604,0.0665283203125
1775162555.058908,0.0947265625
1775162561.629869,0.1126708984375
1775162568.1029,0.096435546875
1775162573.9908,0.03173828125
1775162580.163292,0.0850830078125
1775162586.316187,0.118896484375
1775162592.4615328,0.0748291015625
1775162607.295329,0.1376953125
1775162613.774805,0.114501953125
1775162620.256911,0.2001953125
1775162627.040858,0.1519775390625
1775162633.6065369,0.15966796875
1775162639.634538,0.15869140625
1775162645.388003,0.204833984375
1775162651.559277,0.1285400390625
1775162657.8542762,0.117919921875
1775162664.430309,0.1962890625
1775162679.534422,0.14892578125
1775162698.831418,0.043701171875
1775162705.102946,0.028076171875
1775162711.265229,0.13671875
1775162717.5012,0.139404296875
1775162723.928415,0.09423828125
1775162729.756452,0.1182861328125
1775162735.864095,0.097412109375
1775162741.959211,0.1317138671875
1775162748.056376,0.117919921875
1775162765.305587,0.126220703125
1775162771.697571,0.1072998046875
1775162777.969185,0.1737060546875
1775162784.551466,0.194091796875
1775163802.133449,0.0267333984375
1775163802.830962,0.1083984375
1775163803.500545,0.0355224609375
1775163835.005764,0.03564453125
1775163955.4176698,0.0
1775163962.837164,0.0208740234375
1775163970.326196,0.0743408203125
1775164106.403317,0.037841796875
1775164113.008053,0.0849609375
1775164119.651458,0.05224609375
1775164126.2448452,0.0450439453125
1775164132.60762,0.0638427734375
1775164138.523337,0.114501953125
1775164144.851279,0.109619140625
1775164150.962125,0.15234375
1775164157.177879,0.097412109375
1775164163.2868109,0.1182861328125
1775164169.140903,0.0863037109375
1775164175.3080971,0.153076171875
1775164181.3429508,0.1680908203125
1775164187.4246001,0.21826171875
1775164193.4427369,0.1788330078125
1775164199.200663,0.16357421875
1775164205.436516,0.1702880859375
1775164211.494426,0.1668701171875
1775164217.634163,0.241943359375
1775164232.515769,0.1827392578125
1775164238.9374871,0.219970703125
1775164245.014831,0.143310546875
1775164251.157242,0.1656494140625
1775164257.1352751,0.16650390625
1775164263.1790872,0.23779296875
1775164269.27072,0.2015380859375
1775164275.126921,0.2470703125
1775164281.221361,0.209716796875
1775164287.820417,0.1502685546875
1775164293.978529,0.193603515625
1775164300.090961,0.177001953125
1775164305.709195,0.2041015625
1775164311.644901,0.2381591796875
1775164317.660758,0.1943359375
1775164323.62461,0.2000732421875
1775164329.56418,0.1806640625
1775164335.4380941,0.232421875
1775164341.1028879,0.1895751953125
1775164347.00193,0.2034912109375
1775164361.5889668,0.223876953125
1775164367.501312,0.1781005859375
1775164373.482663,0.239013671875
1775164379.108861,0.2236328125
1775164385.061295,0.1971435546875
1775164390.951902,0.1978759765625
1775164396.865139,0.2216796875
1775164402.769849,0.221923828125
1775164408.3679,0.227294921875
1775164414.303371,0.19384765625
1775164420.245075,0.208984375
1775164426.168446,0.22119140625
1775164432.095548,0.1854248046875
1775164438.0007198,0.2093505859375
1775164443.588324,0.2264404296875
1775164449.469843,0.2366943359375
1775164455.369954,0.184326171875
1775164461.286857,0.22412109375
1775164467.203351,0.21728515625
1775164472.787065,0.1778564453125
1775164488.286824,0.2108154296875
1775164494.213562,0.1976318359375
1775164500.095736,0.2022705078125
1775164505.929812,0.2093505859375
1775164511.382442,0.202880859375
1775164517.264093,0.237548828125
