dtime,value
1775159765.209748,0.062268925248645246
1775160110.487883,0.055253005935810506
1775160714.0942001,0.04237844340968877
1775160720.470712,0.03202364809112623
1775160726.693799,0.019785146840149537
1775160733.3188689,0.0320567975868471
1775160739.731976,0.052109318785369396
1775160745.756908,0.038572828052565455
1775160751.9315782,0.04997529194224626
1775160758.084857,0.046896300511434674
1775160764.1653461,0.038244779338128865
1775160783.5825431,0.04768267733743414
1775160789.89863,0.04240008303895593
1775160796.205525,0.03806875250302255
1775160802.62563,0.0441449370700866
1775160808.941866,0.031113467819523066
1775160814.987303,0.05518865957856178
1775160820.7501,0.05114503623917699
1775160826.986209,0.05046751949703321
1775160833.474833,0.0528567498549819
1775160839.776926,0.034059157012961805
1775160862.370846,0.03872907208278775
1775160868.769962,0.05867196049075574
1775160874.954196,0.050680868327617645
1775160881.245802,0.045371714630164206
1775160887.424105,0.043255470984149724
1775160893.487103,0.028297134151216596
1775160899.698051,0.04438029113225639
1775160905.5032718,0.05106617585988715
1775160911.78065,0.048535047098994255
1775160917.955626,0.0581270536640659
1775160945.4362948,0.054460350424051285
1775160952.060381,0.0419452462811023
1775160958.415766,0.06055716937407851
1775160964.939924,0.05073509050998837
1775160971.178912,0.05489679716993123
1775160977.124248,0.04064369871048257
1775160983.064021,0.05505163234192878
1775160989.123588,0.059540730086155236
1775160994.968596,0.04570173524552956
1775161001.216893,0.04884439427405596
1775161031.6220958,0.051698589231818914
1775161037.88723,0.052354773855768144
1775161043.801951,0.07923565641976893
1775161049.624387,0.04195136285852641
1775161056.36431,0.04035383241716772
1775161062.7473972,0.047822890628594905
1775161068.830899,0.05638729082420468
1775161075.0685189,0.05504817399196327
1775161080.9890969,0.06665278098080307
1775161087.1373289,0.04583331185858697
1775161866.364265,0.0640308546135202
1775161873.035653,0.031510217871982604
1775161879.476639,0.028886457323096693
1775161885.67088,0.004168914099864196
1775161892.158397,0.026655183581169695
1775161898.0882292,0.0424122549011372
1775161904.212644,0.03360762522788718
1775161910.642157,0.025515722605632618
1775161916.9673011,0.05999466695357114
1775161933.118175,0.061561507638543844
1775161939.308934,0.0449900773819536
1775161945.778378,0.028272983094211668
1775161952.37961,0.04348881368059665
1775161958.630651,0.04061580740381032
1775161964.9284868,0.05831827165093273
1775161970.8712618,0.03745753091061488
1775161977.1796942,0.03662995935883373
1775161983.403265,0.03187352197710425
1775161989.730151,0.043257280078250915
1775162004.5391731,0.033136863668914884
1775162011.072424,0.037141283915843815
1775162017.3203478,0.03424179629655555
1775162023.348522,0.05918701225891709
1775162029.346875,0.06606209836900234
1775162035.520504,0.032719637150876224
1775162041.575219,0.0497530575376004
1775162047.343134,0.034980411757715046
1775162053.5247831,0.04206690174760297
1775162059.938661,0.033199685567524284
1775162076.361853,0.0619799243286252
1775162082.397599,0.03225729730911553
1775162088.134526,0.028137689805589616
1775162094.269927,0.053416647017002106
1775162100.9781,0.06057574099395424
1775162257.407437,0.03790035640122369
1775162263.8253691,0.03832671936834231
1775162270.204484,0.03175566252321005
1775162276.6537018,0.007809775837813504
1775162283.147027,0.01895292045082897
1775162289.19814,0.038396865711547434
1775162295.582725,0.04145787958987057
1775162301.8791611,0.035010722058359534
1775162308.524477,0.04728358204010874
1775162323.80555,0.02541379616013728
1775162329.8139951,0.029921048087999225
1775162336.020063,0.06752136361319572
1775162342.420628,0.03996064484817907
1775162348.488714,0.03879511932609603
1775162355.028957,0.041223462438210845
1775162360.734133,0.030736568151041865
1775162366.766973,0.03760200197575614
1775162372.8264608,0.03517654148163274
1775162378.873947,0.03771239216439426
1775162393.985452,0.02524514848482795
1775162400.576571,0.02482034740387462
1775162406.352067,0.047327803855296224
1775162412.721278,0.0435660716611892
1775162542.091,0.05747402796987444
1775162548.6125062,0.05872214038390666
1775162555.0588212,0.015291042800527066
1775162561.6297758,0.022047430917154998
1775162568.102816,0.012124109838623554
1775162573.990699,0.02532269191578962
1775162580.163198,0.010511077751289122
1775162586.3160892,0.025665442663012072
1775162592.46143,0.04520506504923105
1775162607.295112,0.05777295376174152
1775162613.774508,0.04081799683626741
1775162620.256822,0.0557665970409289
1775162627.0407722,0.06303508277051151
1775162633.606433,0.059061482548713684
1775162639.6344519,0.053540031774900854
1775162645.387923,0.06852874101605266
1775162651.55918,0.05471940408460796
1775162657.854175,0.07502736407332122
1775162664.430217,0.07187318685464561
1775162679.534304,0.07543825160246342
1775162698.831272,0.059420336969196796
1775162705.10285,0.03628590883454308
1775162711.265128,0.0443276894511655
1775162717.501098,0.020524047140497714
1775162723.928343,0.017593779688468203
1775162729.756363,0.05710714927408844
1775162735.864008,0.04672116204164922
1775162741.9591181,0.03579362068558112
1775162748.056277,0.04316735058091581
1775162765.305481,0.06193801772315055
1775162771.697472,0.04159953392809257
1775162777.969095,0.042474809975828975
1775162784.551382,0.051751771359704435
1775163802.133132,0.04780779406428337
1775163802.830875,0.03211504506180063
1775163803.500462,0.05761739902663976
1775163835.005423,0.04627683851867914
1775163955.417129,0.053571321070194244
1775163962.8370812,0.051777158631011844
1775163970.3260999,0.043966766039375216
