dtime,value
1775160783.583643,1.0474254150057654
1775160862.371218,1.02
1775160945.4366238,1.2109500402576483
1775161031.6231802,1.3119070088996398
1775161257.62,0.5881326381013045
1775161266.0331788,0.4484417464955733
1775161274.886985,0.5975784467331464
1775161283.2654028,0.5314132102234569
1775161337.61482,0.5607138307550475
1775161345.4672441,0.5929586832149437
1775161933.118763,0.6403124237432849
1775162004.539586,0.469041575982343
1775162076.362154,0.7769169839822013
1775162323.806139,0.5211525688318154
1775162393.985845,0.5708765190476834
1775162607.295892,0.6062177826491071
1775162679.5347478,0.5708765190476834
1775162765.306081,0.6489221833163049
1775164232.516595,0.5678027826631357
1775164361.589418,0.5491812087098392
1775164488.2870882,0.7717512552629895
1775164612.613203,0.44844174649557333
1775164738.608551,0.6462197768561405
1775164862.6862772,0.6305553108173779
1775164985.509543,0.6224949798994366
1775165108.537856,0.574456264653803
1775165229.094669,0.4004996878900157
1775165347.953324,0.5844655678480984
1775165469.094733,0.5301886456724626
1775165591.245743,0.7078841713161836
1775165713.759702,0.6814690014960328
1775165835.233911,0.49234134500364685
1775165957.101558,0.6689544080129826
1775166079.156169,0.6144916598294887
1775166200.8119318,0.6177378084592201
1775166324.581144,0.6557438524302001
1775166448.271366,0.49588305072869754
1775166572.751049,0.6333245613427605
1775166694.812355,0.4534313619501853
1775166818.853033,0.5844655678480982
1775166943.369175,0.6224949798994366
1775167068.305241,0.7453858061433689
1775167192.503808,0.6102458520956943
1775167317.592462,0.7301369734508724
1775167442.907016,0.6244997998398398
1775167575.0990138,0.6878226515607057
1775167703.762221,0.6359245238233858
1775167832.112025,0.7348469228349535
1775167956.242678,0.5851495535331118
1775168080.362038,0.7102112361825882
1775168204.038975,0.5631163290120434
1775168326.522204,0.5851495535331118
1775168442.5034082,0.6118823416311341
1775168568.766268,0.6173329733620261
1775168692.456095,0.5545268253204708
1775168815.601269,0.5314132102234569
1775168939.6085298,0.6144916598294887
1775169063.434517,0.6462197768561405
1775169187.997739,0.7972452571197899
1775169311.694255,0.5975784467331464
1775169434.7518249,0.5038849074937649
1775169558.798686,0.7218725649309579
1775169684.762553,0.3713488925525429
1775169814.478583,0.6959885056522127
1775169939.1178749,0.6359245238233858
1775170062.8643599,0.5589275444992847
1775170186.852236,0.6301587101675259
1775170310.7406569,0.5881326381013045
1775170433.231138,0.7082372483850309
1775170557.746251,0.6212084996198941
1775170682.821905,0.5070502933634888
1775170807.399574,0.7262919523166975
1775170931.19529,0.6013318551349164
1775171055.589371,0.5894913061275798
1775171179.494621,0.6970652767137379
1775171299.048778,0.482078831727758
1775171416.447165,0.5840376700179536
1775171540.682419,0.6305553108173779
1775171664.6020968,0.5499090833947008
1775171789.460244,0.7570336848516054
1775171913.2553558,0.5407402333838309
1775172037.3296168,0.5530822723609933
1775172408.8052402,0.6910861017268398
1775172535.447924,0.6726068688320095
1775172660.4117818,0.47707441767506253
1775172786.6386502,0.700285656000464
1775172912.381883,0.6907242575731649
1775173037.586682,0.6244997998398399
1775173162.182512,0.54
1775173287.112139,0.5722761571129799
1775173411.546226,0.469041575982343
1775173536.005125,0.6907242575731649
1775173660.763677,0.5806031346797914
1775173783.911409,0.5545268253204708
1775173908.2525382,0.5264028875300744
1775174037.048379,0.5264028875300742
1775174161.770741,0.4472135954999579
1775174287.074977,0.7002856560004639
1775174412.166625,0.6305553108173779
1775174535.772589,0.4608687448721165
1775174653.8735502,0.7102112361825882
1775174774.458882,0.7467261881037789
1775174898.9288251,0.6177378084592201
1775175021.977948,0.5881326381013045
1775175145.570522,0.534696175411794
1775175269.5062919,0.649307323229917
1775175394.066916,0.7306846104852627
1775175518.011186,0.6177378084592201
1775175641.5910761,0.5407402333838309
1775175765.193517,0.6019966777316964
1775175889.1978629,0.5806031346797914
1775176013.7713542,0.7601973427998812
1775176138.7646341,0.7601973427998809
1775176262.716876,0.5881326381013045
1775176387.788529,0.6036555309114627
1775176511.197726,0.534696175411794
1775176635.7937438,0.6936137253543934
1775176760.3863528,0.6878226515607057
1775176884.943486,0.5407402333838309
1775177010.038489,0.6493073232299171
