dtime,value
1775060446.926791,5.3939810582495703e-05
1775060502.20772,5.3586515841492336e-05
1775060559.825003,5.323330829084993e-05
1775060616.5262988,5.2880209718073984e-05
1775060671.115377,5.252724190394779e-05
1775060728.052279,5.217442662118866e-05
1775060783.252078,5.18217856331052e-05
1775060862.8750458,5.1469340692254605e-05
1775060924.900814,5.1117113539101046e-05
1775060986.552526,5.076512590067439e-05
1775061047.6897721,5.04133994892302e-05
1775061106.448336,5.006195600091034e-05
1775061162.163685,4.971081711440463e-05
1775061220.5482812,4.936000448961356e-05
1775061279.1422238,4.900953976631235e-05
1775061336.5824142,4.865944456281592e-05
1775061395.130778,4.830974047464555e-05
1775061453.957101,4.7960449073196626e-05
