dtime,value
1774982363.010147,0.024628760293126106
1774982373.135145,0.03423184156417847
1774982383.834283,0.019181393086910248
1774982394.101419,0.026989351958036423
1774982404.547636,0.007880243472754955
1774982415.4913,0.0010068627307191491
1774982425.7858062,0.008497984148561954
1774982436.2053802,0.007241623941808939
1774982447.585686,0.005434821359813213
1774982458.142375,0.008003750815987587
1774982469.71665,0.00047751370584592223
1774982480.533031,0.000432358356192708
1774982491.211206,0.006939255632460117
1774982502.849082,0.0003444183384999633
1774982513.5264142,0.006605491042137146
1774982524.1398861,0.0014446877175942063
1774982534.935201,0.014493799768388271
1774982545.6360471,0.006796316243708134
1774982556.291726,0.0005102427676320076
1774982568.0302951,0.0006397216930054128
1774982579.1833978,0.0012456204276531935
1774982589.977362,0.0012531074462458491
1774982601.0884778,0.007069142069667578
1774982611.81201,0.0006834986852481961
1774982623.1368692,0.00043298641685396433
1774982634.250421,0.007951867766678333
1774982645.032792,0.0007240446866489947
1774982656.980799,0.00312198419123888
1774982667.740191,0.00870949774980545
1774982678.403714,0.0028598294593393803
1774982690.0604641,0.004537725355476141
1774982700.618787,0.007005636114627123
1774982711.928589,0.0023797035682946444
1774982722.7640388,0.003030709456652403
1774982733.483493,0.0017129845218732953
1774982744.555789,0.007116859778761864
1774982755.343939,0.009832684881985188
1774982766.0194402,0.0008164130267687142
1774982777.610571,0.005277783609926701
1774982788.422413,0.0020061610266566277
1774982799.795042,0.0018690165597945452
1774982811.541118,0.0014239243464544415
1774982822.232773,0.005374414846301079
1774982833.170398,0.007866617292165756
1774982844.0209851,0.008402992971241474
1774982854.744981,0.001821413403376937
1774982866.146826,0.0013258601538836956
1774982876.869438,0.0031658026855438948
1774982887.486578,0.0027026997413486242
1774982898.4646761,0.004359872080385685
1774982909.470189,0.01076382678002119
1774982920.0257752,0.0018962644971907139
1774982931.688957,0.0012172695714980364
1774982942.328654,0.0033763342071324587
1774982953.937571,0.00259660673327744
1774982965.112394,0.009248415008187294
1774982976.3766642,0.0009277100907638669
1774982987.556048,0.004430040717124939
1774982998.3592262,0.0141929741948843
1774983009.021424,0.002897155936807394
1774983020.8349981,0.007065017707645893
1774983031.400512,0.007847147062420845
1774983042.4335098,0.0009873840026557446
1774983053.136113,0.002107745734974742
1774983063.717779,0.005190463736653328
1774983075.193689,0.008755281567573547
1774983085.594374,0.010623718611896038
1774983096.2334871,0.005587064661085606
1774983108.037771,0.004230972845107317
1774983118.4613938,0.0015840762061998248
1774983129.776278,0.006999317556619644
1774983141.369111,0.003426054958254099
1774983152.073952,0.005692527629435062
1774983163.4666061,0.014775529503822327
1774983174.166563,0.008107686415314674
1774983184.766704,0.00392998568713665
1774983195.634318,0.007016527000814676
1774983206.3775702,0.008772346191108227
1774983217.005573,0.0018041813746094704
1774983228.531677,0.0056580472737550735
1774983239.5467021,0.0034663518890738487
1774983250.159425,0.004698828794062138
1774983261.127429,0.0028495495207607746
1774983271.790821,0.007868733257055283
1774983283.1251452,0.0028491050470620394
1774983293.71836,0.006078450474888086
1774983304.06934,0.0029092440381646156
1774983315.434242,0.002277730731293559
1774983326.784982,0.0049108704552054405
1774983338.15453,0.002439884003251791
1774983350.302977,0.004823040682822466
1774983361.7135448,0.00286540063098073
1774983373.497243,0.00234302319586277
1774983384.671299,0.0011267568916082382
1774983395.455422,0.005350186489522457
1774983406.6876721,0.005383164621889591
1774983417.665386,0.002453429624438286
1774983428.55619,0.00591929629445076
1774983440.3287601,0.003694208338856697
1774983451.096237,0.0051485770381987095
1774983462.963906,0.008572067134082317
1774983474.114539,0.0022988123819231987
1774983485.0531158,0.005397465545684099
1774983496.392467,0.002469663042575121
1774983507.401184,0.003260112600401044
1774983518.459424,0.0025304104201495647
1774983529.912048,0.01109021995216608
1774983540.7847948,0.004646266810595989
1774983551.7787552,0.002833546604961157
1774983562.612424,0.003982218913733959
1774983574.05325,0.0016256135422736406
1774983585.634953,0.005158721003681421
1774983596.553099,0.00484293419867754
1774983607.505125,0.005052776075899601
1774983618.992079,0.012757755815982819
1774983630.066487,0.004378215409815311
1774983640.8858821,0.0032980539835989475
1774983651.9618611,0.007967797107994556
1774983662.89937,0.005353863351047039
1774983674.59037,0.003457509446889162
1774983686.0000792,0.009961138479411602
1774983697.096813,0.0031170137226581573
1774983708.206254,0.0028053917922079563
1774983719.0372229,0.00362033792771399
1774983729.608885,0.011300407350063324
1774983742.5207958,0.0034053956624120474
1774983754.386583,0.005449816584587097
1774983766.596879,0.0044904607348144054
1774983778.6276312,0.0014856079360470176
1774983790.7291179,0.003801306476816535
1774983803.492185,0.0036380826495587826
1774983815.303447,0.004177435766905546
1774983827.4109728,0.0027942955493927
1774983839.2767,0.008096601814031601
1774983851.174232,0.0015253975288942456
1774983863.1519191,0.004186943639069796
1774983874.87117,0.0049435291439294815
1774983887.092981,0.006411352660506964
1774983898.9483762,0.008423617109656334
